exp_rep, bfly, algo, time, preprocess_time, iterations
5, fces, 2016063731460.49, 6.07, 0.00, 7593
5, fces, 2012664622846.21, 6.67, 0.00, 8360
5, fces, 2026064024707.29, 7.27, 0.00, 9136
5, fces, 2016207829719.49, 7.87, 0.00, 9919
5, fces, 1996276120297.55, 8.47, 0.00, 10700
5, fces, 2009596638234.73, 9.07, 0.00, 11476
5, fces, 1987861495426.29, 9.67, 0.00, 12229
5, fces, 2007809003447.65, 10.27, 0.00, 12961
5, fces, 2007941481054.12, 10.87, 0.00, 13676
5, fces, 2015451812072.40, 11.47, 0.00, 14412
5, fces, 2019010306368.83, 12.07, 0.00, 15126
5, fces, 2026690466109.91, 12.67, 0.00, 15859
5, fces, 2019624484385.61, 13.27, 0.00, 16587
5, fces, 2042273830221.94, 13.87, 0.00, 17344
5, fces, 2036225437610.13, 14.47, 0.00, 18102
5, fces, 2035545494794.64, 15.07, 0.00, 18911
5, fces, 2021984400904.10, 15.67, 0.00, 19718
5, fces, 2029237282053.43, 16.27, 0.00, 20473
5, fces, 2031845569688.68, 16.87, 0.00, 21229
5, fces, 2039234531221.74, 17.47, 0.00, 22011
5, fces, 2034554096328.99, 18.07, 0.00, 22815
5, fces, 2031085756078.64, 18.67, 0.00, 23600
5, fces, 2034636735990.40, 19.27, 0.00, 24413
5, fces, 2038036542396.93, 19.87, 0.00, 25206
5, fces, 2032872844120.37, 20.47, 0.00, 26020
5, fces, 2035650682492.65, 21.07, 0.00, 26766
5, fces, 2036466121363.86, 21.67, 0.00, 27522
5, fces, 2036831253948.57, 22.27, 0.00, 28293
5, fces, 2041784530355.33, 22.87, 0.00, 29032
5, fces, 2042997724042.94, 23.47, 0.00, 29766
5, fces, 2038958415945.77, 24.07, 0.00, 30545
5, fces, 2034100939624.35, 24.67, 0.00, 31313
5, fces, 2035337515843.67, 25.27, 0.00, 32065
5, fces, 2032692861757.76, 25.87, 0.00, 32852
5, fces, 2032563430622.70, 26.47, 0.00, 33611
5, fces, 2032779797619.86, 27.07, 0.00, 34362
5, fces, 2033732003206.79, 27.67, 0.00, 35140
5, fces, 2038394043938.55, 28.27, 0.00, 35909
5, fces, 2039955227455.72, 28.87, 0.00, 36700
5, fces, 2033987602504.51, 29.47, 0.00, 37495
5, fces, 2031756199919.64, 30.07, 0.00, 38274
5, fces, 2032015233805.17, 30.67, 0.00, 39092
5, fces, 2025919168160.31, 31.27, 0.00, 39888
5, fces, 2025093913598.07, 31.87, 0.00, 40717
5, fces, 2024064592626.87, 32.48, 0.00, 41504
5, fces, 2022700470723.70, 33.09, 0.00, 42296
5, fces, 2028964741294.01, 33.70, 0.00, 43090
5, fces, 2035439542979.64, 34.31, 0.00, 43891
5, fces, 2038063876398.24, 34.92, 0.00, 44708
5, fces, 2042031762172.37, 35.53, 0.00, 45518
5, fces, 2043200319920.70, 36.14, 0.00, 46277
5, fces, 2042758296044.08, 36.75, 0.00, 47063
5, fces, 2044418207492.21, 37.36, 0.00, 47865
5, fces, 2041037186120.78, 37.97, 0.00, 48676
5, fces, 2040352670302.65, 38.58, 0.00, 49459
5, fces, 2042939071053.52, 39.19, 0.00, 50293
5, fces, 2042175206285.52, 39.80, 0.00, 51106
5, fces, 2039099858984.53, 40.41, 0.00, 51893
5, fces, 2035751157579.08, 41.02, 0.00, 52716
5, fces, 2036283248353.67, 41.63, 0.00, 53520
5, fces, 2037808473995.14, 42.24, 0.00, 54278
5, fces, 2040788250571.01, 42.85, 0.00, 55034
5, fces, 2039949363213.51, 43.46, 0.00, 55748
5, fces, 2039823844052.72, 44.07, 0.00, 56497
5, fces, 2037606506763.06, 44.68, 0.00, 57224
5, fces, 2038134041412.71, 45.29, 0.00, 57951
5, fces, 2039094483941.22, 45.90, 0.00, 58666
5, fces, 2042098679802.26, 46.51, 0.00, 59366
5, fces, 2039622499275.89, 47.12, 0.00, 60099
5, fces, 2040315410566.79, 47.73, 0.00, 60831
5, fces, 2042650811387.73, 48.34, 0.00, 61544
5, fces, 2044178793836.04, 48.95, 0.00, 62286
5, fces, 2039483956577.38, 49.57, 0.00, 63035
5, fces, 2039318323684.18, 50.18, 0.00, 63790
5, fces, 2037242555539.43, 50.79, 0.00, 64503
5, fces, 2040300227197.29, 51.40, 0.00, 65232
5, fces, 2039059967659.13, 52.01, 0.00, 66032
5, fces, 2038612973265.33, 52.62, 0.00, 66820
5, fces, 2035775154122.00, 53.23, 0.00, 67589
5, fces, 2038199973090.51, 53.84, 0.00, 68318
5, fces, 2041086353798.00, 54.45, 0.00, 69042
5, fces, 2038644348766.41, 55.06, 0.00, 69779
5, fces, 2038432535221.72, 55.67, 0.00, 70517
5, fces, 2036869110884.82, 56.28, 0.00, 71239
5, fces, 2035769881097.90, 56.89, 0.00, 71962
