exp_rep, bfly, algo, time, preprocess_time, iterations
3, ps, 101068141561666.27, 36.14, 0.00, 7929816
3, ps, 101070144579081.68, 36.75, 0.00, 8059737
3, ps, 101067450230977.94, 37.36, 0.00, 8212147
3, ps, 101064819489675.56, 37.97, 0.00, 8353566
3, ps, 101055739893863.76, 38.58, 0.00, 8497051
3, ps, 101075263698512.81, 39.19, 0.00, 8626817
3, ps, 101072110657337.73, 39.80, 0.00, 8759021
3, ps, 101075888015553.98, 40.41, 0.00, 8903313
3, ps, 101098974229779.89, 41.02, 0.00, 9040705
3, ps, 101095576877801.03, 41.63, 0.00, 9192927
3, ps, 101097983617136.51, 42.24, 0.00, 9329951
3, ps, 101099318845777.77, 42.85, 0.00, 9477698
3, ps, 101118141220143.97, 43.46, 0.00, 9631156
3, ps, 101102578438558.76, 44.07, 0.00, 9782886
3, ps, 101096104688223.76, 44.68, 0.00, 9919657
3, ps, 101089679346898.23, 45.29, 0.00, 10057307
3, ps, 101074293831051.76, 45.90, 0.00, 10193640
3, ps, 101082811764605.23, 46.51, 0.00, 10330243
3, ps, 101073800181114.62, 47.12, 0.00, 10473169
3, ps, 101073752509480.36, 47.73, 0.00, 10614475
3, ps, 101071198305494.44, 48.34, 0.00, 10747275
3, ps, 101078225184488.44, 48.95, 0.00, 10879628
3, ps, 101102243765625.73, 49.56, 0.00, 11040212
3, ps, 101088131188783.56, 50.17, 0.00, 11181067
3, ps, 101084560539252.06, 50.78, 0.00, 11318344
3, ps, 101074091738621.64, 51.39, 0.00, 11466557
3, ps, 101078157078923.02, 52.00, 0.00, 11613275
3, ps, 101075923021423.54, 52.61, 0.00, 11770353
3, ps, 101063731134823.29, 53.22, 0.00, 11912402
3, ps, 101063227742949.24, 53.83, 0.00, 12057171
3, ps, 101078107183624.82, 54.44, 0.00, 12202810
3, ps, 101079007838157.00, 55.05, 0.00, 12359229
3, ps, 101056843062201.69, 55.66, 0.00, 12512183
3, ps, 101071084732645.50, 56.27, 0.00, 12665570
3, ps, 101073898225345.45, 56.88, 0.00, 12797511
3, ps, 101069700547214.78, 57.49, 0.00, 12935757
3, ps, 101074539816302.20, 58.10, 0.00, 13075860
