exp_rep, bfly, algo, time, preprocess_time, iterations
4, pcs, 2035208090129.85, 47.12, 0.00, 10908153
4, pcs, 2035165841927.04, 47.73, 0.00, 11056069
4, pcs, 2035228502626.13, 48.34, 0.00, 11196666
4, pcs, 2035319575305.14, 48.95, 0.00, 11322392
4, pcs, 2035384835139.69, 49.56, 0.00, 11454230
4, pcs, 2035629437349.91, 50.17, 0.00, 11597769
4, pcs, 2035826688978.37, 50.78, 0.00, 11738941
4, pcs, 2035899457882.75, 51.39, 0.00, 11876981
4, pcs, 2035699173594.60, 52.00, 0.00, 12012351
4, pcs, 2035787008179.16, 52.61, 0.00, 12141839
4, pcs, 2035688347245.54, 53.22, 0.00, 12292353
4, pcs, 2035700733030.89, 53.83, 0.00, 12426381
4, pcs, 2035505792315.30, 54.44, 0.00, 12556570
4, pcs, 2035509318596.89, 55.05, 0.00, 12693664
4, pcs, 2035598187378.95, 55.66, 0.00, 12822954
4, pcs, 2035661877989.07, 56.27, 0.00, 12951785
4, pcs, 2035716306935.50, 56.88, 0.00, 13091626
4, pcs, 2035621576855.49, 57.49, 0.00, 13230671
4, pcs, 2035577955573.90, 58.10, 0.00, 13373961
4, pcs, 2035681174599.75, 58.71, 0.00, 13516844
4, pcs, 2035527632501.54, 59.32, 0.00, 13648777
4, pcs, 2035415213755.26, 59.93, 0.00, 13780882
5, pcs, 1924643403766.78, 0.01, 0.00, 782
5, pcs, 2044201996281.23, 0.62, 0.00, 136909
5, pcs, 2041571599867.12, 1.23, 0.00, 285727
5, pcs, 2041654257624.37, 1.84, 0.00, 434007
5, pcs, 2040319975322.14, 2.45, 0.00, 575047
5, pcs, 2041984445953.36, 3.06, 0.00, 726161
5, pcs, 2038681136089.60, 3.67, 0.00, 871137
5, pcs, 2037572303662.60, 4.27, 0.00, 1011106
5, pcs, 2037189099302.76, 4.87, 0.00, 1151589
5, pcs, 2037063377696.15, 5.47, 0.00, 1273763
5, pcs, 2037970797795.12, 6.07, 0.00, 1413832
5, pcs, 2038990854313.80, 6.67, 0.00, 1542451
5, pcs, 2038901954471.67, 7.27, 0.00, 1682352
5, pcs, 2039146336964.53, 7.87, 0.00, 1830562
5, pcs, 2038754992766.93, 8.47, 0.00, 1976499
5, pcs, 2038470356007.94, 9.07, 0.00, 2107926
5, pcs, 2038132862698.04, 9.67, 0.00, 2248027
5, pcs, 2038352149631.19, 10.27, 0.00, 2390364
5, pcs, 2038874115330.83, 10.87, 0.00, 2521133
5, pcs, 2037784823340.14, 11.47, 0.00, 2650019
5, pcs, 2037988415591.12, 12.07, 0.00, 2785561
5, pcs, 2038079067658.07, 12.67, 0.00, 2936411
5, pcs, 2038128207062.53, 13.27, 0.00, 3087468
5, pcs, 2038635465164.51, 13.87, 0.00, 3255689
5, pcs, 2037883507924.93, 14.47, 0.00, 3396167
5, pcs, 2038242915636.22, 15.07, 0.00, 3545483
5, pcs, 2038235869870.55, 15.67, 0.00, 3701784
5, pcs, 2038030779577.39, 16.27, 0.00, 3836362
5, pcs, 2037642292961.05, 16.87, 0.00, 3989682
5, pcs, 2037795607423.42, 17.47, 0.00, 4134583
5, pcs, 2037364656323.28, 18.07, 0.00, 4273243
5, pcs, 2037322158120.75, 18.67, 0.00, 4412726
5, pcs, 2037335089433.58, 19.27, 0.00, 4567076
5, pcs, 2037322213967.46, 19.87, 0.00, 4714382
5, pcs, 2037500599917.56, 20.47, 0.00, 4844096
5, pcs, 2037899103725.22, 21.07, 0.00, 4991149
5, pcs, 2037770607552.36, 21.67, 0.00, 5132396
5, pcs, 2037447247588.19, 22.27, 0.00, 5284576
5, pcs, 2037307407698.74, 22.87, 0.00, 5424176
5, pcs, 2037160633406.13, 23.47, 0.00, 5568618
5, pcs, 2037163922931.96, 24.07, 0.00, 5711514
5, pcs, 2037135745875.99, 24.67, 0.00, 5855577
5, pcs, 2036815786106.64, 25.27, 0.00, 6001469
5, pcs, 2036767843827.71, 25.87, 0.00, 6157253
5, pcs, 2036496112069.14, 26.47, 0.00, 6294306
5, pcs, 2036498032071.44, 27.07, 0.00, 6431681
5, pcs, 2036439941476.33, 27.67, 0.00, 6569857
5, pcs, 2036412250855.66, 28.27, 0.00, 6703434
5, pcs, 2036523763054.76, 28.87, 0.00, 6828881
5, pcs, 2036629604385.81, 29.47, 0.00, 6940020
5, pcs, 2036819056220.10, 30.07, 0.00, 7064300
5, pcs, 2036763407190.23, 30.67, 0.00, 7187077
5, pcs, 2036902908613.59, 31.27, 0.00, 7323344
5, pcs, 2036873158227.29, 31.87, 0.00, 7478396
5, pcs, 2036385154447.89, 32.48, 0.00, 7626633
5, pcs, 2036300257722.17, 33.09, 0.00, 7782048
5, pcs, 2036839294269.86, 33.70, 0.00, 7935813
5, pcs, 2036798934321.96, 34.31, 0.00, 8101450
5, pcs, 2037059415994.36, 34.92, 0.00, 8246597
5, pcs, 2037065051921.59, 35.53, 0.00, 8372033
5, pcs, 2037053538458.36, 36.14, 0.00, 8503293
5, pcs, 2036868382381.87, 36.75, 0.00, 8636440
5, pcs, 2036968211730.29, 37.36, 0.00, 8769931
