exp_rep, bfly, algo, time, preprocess_time, iterations
5, pcs, 101518602778632.56, 20.47, 0.00, 3602401
5, pcs, 101522865201117.24, 21.07, 0.00, 3708081
5, pcs, 101526067561961.99, 21.67, 0.00, 3820985
5, pcs, 101528610290415.28, 22.27, 0.00, 3939558
5, pcs, 101518978321007.28, 22.87, 0.00, 4049357
5, pcs, 101508768030166.07, 23.47, 0.00, 4155384
5, pcs, 101509811061835.03, 24.07, 0.00, 4267160
5, pcs, 101513208802234.13, 24.67, 0.00, 4385080
5, pcs, 101517357290045.12, 25.27, 0.00, 4507424
5, pcs, 101518355255007.06, 25.87, 0.00, 4616849
5, pcs, 101523036970290.18, 26.47, 0.00, 4729665
5, pcs, 101533508148560.23, 27.07, 0.00, 4832756
5, pcs, 101520020978041.64, 27.67, 0.00, 4938060
5, pcs, 101510185727569.42, 28.27, 0.00, 5057023
5, pcs, 101505064061966.84, 28.87, 0.00, 5159405
5, pcs, 101493254036416.77, 29.47, 0.00, 5274032
5, pcs, 101488656442138.58, 30.07, 0.00, 5376844
5, pcs, 101486928631702.87, 30.67, 0.00, 5485817
5, pcs, 101490606713164.52, 31.27, 0.00, 5587563
5, pcs, 101498947438764.57, 31.87, 0.00, 5693344
5, pcs, 101488570581799.43, 32.48, 0.00, 5800040
5, pcs, 101492405379281.07, 33.09, 0.00, 5904333
5, pcs, 101497815121443.08, 33.70, 0.00, 6020042
5, pcs, 101492850780235.16, 34.31, 0.00, 6127303
5, pcs, 101494299485052.16, 34.92, 0.00, 6233168
5, pcs, 101499728757623.37, 35.53, 0.00, 6344109
5, pcs, 101500474169804.22, 36.14, 0.00, 6446283
5, pcs, 101505921484431.71, 36.75, 0.00, 6547238
5, pcs, 101508610697976.66, 37.36, 0.00, 6656149
5, pcs, 101496829735760.77, 37.97, 0.00, 6752321
